# x,y,z
2.966805648803710938e+01,5.005555555555555003e+01,5.000000000000000000e+01
3.050406523224711108e+01,5.016249999976277962e+01,5.000000000000000000e+01
2.966805648803710938e+01,5.005555555555555003e+01,5.000000000000000000e+01
3.050406523224711108e+01,5.016249999976277962e+01,5.000000000000000000e+01
2.966805648803710938e+01,5.005555555555555003e+01,5.000000000000000000e+01
3.050406523224711108e+01,5.016249999976277962e+01,5.000000000000000000e+01
2.966805648803710938e+01,5.005555555555555003e+01,5.000000000000000000e+01
3.050406523224711108e+01,5.016249999976277962e+01,5.000000000000000000e+01
2.966805648803710938e+01,5.005555555555555003e+01,5.000000000000000000e+01
3.050406523224711108e+01,5.016249999976277962e+01,5.000000000000000000e+01
3.119022708811093381e+01,4.400035053790833217e+01,4.849675856064698820e+01
3.122658563358135453e+01,4.408705773142179396e+01,4.839044521287675593e+01
3.119022708811093381e+01,4.400035053790833217e+01,4.849675856064698820e+01
3.119022708811093381e+01,4.400035053790833217e+01,4.849675856064698820e+01
3.122658481636151251e+01,4.408705741693008662e+01,4.839044532779505658e+01
3.122658563358135453e+01,4.408705773142179396e+01,4.839044521287674883e+01
3.111707895841507820e+01,4.364416056212877493e+01,4.999976844342754134e+01
3.111707895841507820e+01,4.364416056212877493e+01,4.999976844342754134e+01
3.111707895841507820e+01,4.364416056212877493e+01,4.999976844342754134e+01
3.111707895841507820e+01,4.364416056212877493e+01,4.999976844342754134e+01
3.119022708811093381e+01,4.400035053790833217e+01,5.150324143935301890e+01
3.122658563358135453e+01,4.408705773142179396e+01,5.160955478712325117e+01
3.119022708811093381e+01,4.400035053790833217e+01,5.150324143935301890e+01
3.119022708811093381e+01,4.400035053790833217e+01,5.150324143935301890e+01
3.122658481636151251e+01,4.408705741693008662e+01,5.160955467220495052e+01
3.122658563358135453e+01,4.408705773142179396e+01,5.160955478712325117e+01
3.102410393485820350e+01,4.473060442007714954e+01,4.683154595099190942e+01
3.102410393485820350e+01,4.473060442007714954e+01,4.683154595099190942e+01
3.102410371570523395e+01,4.473060450425568746e+01,4.683154716818310703e+01
3.102410371570523395e+01,4.473060450425568746e+01,4.683154716818310703e+01
3.103857823525817139e+01,4.508832442326789902e+01,4.636606946612215552e+01
3.103857823525817139e+01,4.508832442326789902e+01,4.636606946612215552e+01
3.122654750626799114e+01,4.408708421160880420e+01,4.839045136580784146e+01
3.122657829686829345e+01,4.408705951683172231e+01,4.839044591213144031e+01
3.122658563358135453e+01,4.408705773142179396e+01,4.839044521287675593e+01
3.122658563358135453e+01,4.408705773142179396e+01,4.839044521287674883e+01
3.096613093309859721e+01,4.482468611376371115e+01,4.838849144385557111e+01
3.096613093309859721e+01,4.482468611376371115e+01,4.838849144385557111e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.122658563358135453e+01,4.408705773142179396e+01,5.160955478712325117e+01
3.122658563358135453e+01,4.408705773142179396e+01,5.160955478712325117e+01
3.122654750626799114e+01,4.408708421160880420e+01,5.160954863419217276e+01
3.122657829686829345e+01,4.408705951683172231e+01,5.160955408786856680e+01
3.102410393485820350e+01,4.473060442007714954e+01,5.316845404900809768e+01
3.102410393485820350e+01,4.473060442007714954e+01,5.316845404900809768e+01
3.102410371570523395e+01,4.473060450425568746e+01,5.316845283181690007e+01
3.102410371570523395e+01,4.473060450425568746e+01,5.316845283181690007e+01
3.103857823525817139e+01,4.508832442326789902e+01,5.363393053387784448e+01
3.103857823525817139e+01,4.508832442326789902e+01,5.363393053387783738e+01
3.103851577181692889e+01,4.636089306634156770e+01,4.509366444359310577e+01
3.103851577181692889e+01,4.636089306634156770e+01,4.509366444359310577e+01
3.103857823525817139e+01,4.508832442326789902e+01,4.636606946612215552e+01
3.103857823525817139e+01,4.508832442326789902e+01,4.636606946612215552e+01
3.103857823525817139e+01,4.636606946612215552e+01,4.508832442326789902e+01
3.103857823525817139e+01,4.636606946612215552e+01,4.508832442326789902e+01
3.051517322005124910e+01,4.676610283872224016e+01,4.746859963084136069e+01
3.051517322005124910e+01,4.676610283872224016e+01,4.746859963084136069e+01
3.061561157956169055e+01,4.599608607487873968e+01,4.811974726487498089e+01
3.061561157956169055e+01,4.599608607487873968e+01,4.811974726487498089e+01
3.075427409066574569e+01,4.547543105669462449e+01,4.831181338473590614e+01
3.075427409066574569e+01,4.547543105669462449e+01,4.831181338473590614e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.061665770277588194e+01,4.551160922281083998e+01,5.081688014571273015e+01
3.043038716198897831e+01,4.657143954922923257e+01,5.162029014910651625e+01
3.043038716198897831e+01,4.657143954922923257e+01,5.162029014910651625e+01
3.042635905184997114e+01,4.659279141791184742e+01,5.163093440643697107e+01
3.042635905184997114e+01,4.659279141791184742e+01,5.163093440643697107e+01
3.045971579506507609e+01,4.685788542266859480e+01,5.222667562363812976e+01
3.045971579506507609e+01,4.685788542266859480e+01,5.222667562363812976e+01
3.103857823525817139e+01,4.508832442326789902e+01,5.363393053387783738e+01
3.103857823525817139e+01,4.508832442326789902e+01,5.363393053387783738e+01
3.103857725926690136e+01,4.508832971754015517e+01,5.363393327157908885e+01
3.103857140331928122e+01,4.508837048063492858e+01,5.363395869524780579e+01
3.103857823525817139e+01,4.636606946612215552e+01,5.491167557673211519e+01
3.103857823525817139e+01,4.636606946612215552e+01,5.491167557673211519e+01
3.102410393485820350e+01,4.683154595099190942e+01,4.473060442007714954e+01
3.102410393485820350e+01,4.683154595099190942e+01,4.473060442007714954e+01
3.103857823525817139e+01,4.636606946612215552e+01,4.508832442326789902e+01
3.103857823525817139e+01,4.636606946612215552e+01,4.508832442326789902e+01
3.102410371570523395e+01,4.683154716818310703e+01,4.473060450425568746e+01
3.102410371570523395e+01,4.683154716818310703e+01,4.473060450425568746e+01
3.048330015038716923e+01,4.768496824709701087e+01,4.680056170496760615e+01
3.048330015038716923e+01,4.768496824709701087e+01,4.680056170496760615e+01
3.050075088774810794e+01,4.717231364078394762e+01,4.711684612620059198e+01
3.050075088774810794e+01,4.717231364078394762e+01,4.711684612620059198e+01
3.054417626127052188e+01,4.640519856812263555e+01,4.782213684169801127e+01
3.054417626127052188e+01,4.640519856812263555e+01,4.782213684169801127e+01
